dataset,model,seed,interface,representation_id,shape_match,train_relative_error,validation_relative_error,test_relative_error
sylvine,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,4.064368379832092e-15,4.088573337059698e-15,4.090932576827482e-15
sylvine,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,4.075890619895633e-15,4.070637414838703e-15,4.129521625283737e-15
sylvine,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,5.231181395542487e-15,5.221226608735451e-15,5.2659142706196254e-15
sylvine,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,3.778528313799112e-15,3.8262077780779135e-15,3.798373438317397e-15
sylvine,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,7.980263891238306e-15,7.969984135157187e-15,8.045549136838344e-15
sylvine,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,3.3333071889938788e-15,3.34186636725518e-15,3.3719395585771507e-15
sylvine,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,9.026681310873377e-16,9.092532404259125e-16,9.157062704372413e-16
sylvine,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,8.384176871349936e-16,8.499984008691851e-16,8.508687444980016e-16
sylvine,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.065772048015782e-16,8.142481599487694e-16,8.15324245799245e-16
sylvine,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,8.946635378515574e-16,9.043065679844796e-16,9.088768220561345e-16
sylvine,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,1.0140721056234395e-15,1.0249665299167892e-15,1.0138600848341284e-15
sylvine,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.183120019966664e-16,8.228119925311599e-16,8.247255668727712e-16
sylvine,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.00668556773673e-16,8.031730118626108e-16,8.046764164379101e-16
sylvine,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,7.916951607296198e-16,7.945117655434882e-16,7.978631861127006e-16
sylvine,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.1493642033524928e-15,1.1559338833391239e-15,1.1745752328441285e-15
sylvine,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.0505882705805047e-15,1.0676066261388268e-15,1.0722450385557692e-15
sylvine,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,9.361744035922436e-16,9.44642729581105e-16,9.527191638502678e-16
sylvine,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.0830881152261642e-15,1.098171378732162e-15,1.1092304985150952e-15
sylvine,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.331596381937325e-15,1.3475075414869897e-15,1.3362852291745734e-15
sylvine,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,1.032985894080228e-15,1.0428083958013363e-15,1.047149808796056e-15
sylvine,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,9.74166033687322e-16,9.760699551978172e-16,9.82784859174964e-16
sylvine,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,9.488762138535394e-16,9.528575257013357e-16,9.591688117194657e-16
sylvine,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,5.805797067979005e-15,5.776749800692752e-15,5.888485711900783e-15
sylvine,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,3.2079407073443637e-15,3.2374018983527738e-15,3.2192956462602807e-15
sylvine,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,4.064368379832092e-15,4.088573337059698e-15,4.090932576827482e-15
sylvine,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,4.075890619895633e-15,4.070637414838703e-15,4.129521625283737e-15
sylvine,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,5.231181395542487e-15,5.221226608735451e-15,5.2659142706196254e-15
sylvine,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,3.778528313799112e-15,3.8262077780779135e-15,3.798373438317397e-15
sylvine,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,7.980263891238306e-15,7.969984135157187e-15,8.045549136838344e-15
sylvine,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,3.3333071889938788e-15,3.34186636725518e-15,3.3719395585771507e-15
delta_elevators,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,9.10849725545916e-16,9.13729971344839e-16,9.023994904225807e-16
delta_elevators,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,9.120636106196812e-16,8.979012553692007e-16,9.091603560955782e-16
delta_elevators,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.844342502821627e-16,8.948390230198413e-16,8.796736516553321e-16
delta_elevators,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.1798900035475502e-15,1.2059173280474633e-15,1.1778381677867754e-15
delta_elevators,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,9.502040804326537e-16,9.838640092816134e-16,9.663049627302317e-16
delta_elevators,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,6.880859450181704e-16,7.048197656034557e-16,6.86748083047283e-16
delta_elevators,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.317368277292708e-16,8.506874922013102e-16,8.48284880893407e-16
delta_elevators,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,7.753114369426719e-16,7.703402611462434e-16,7.77084338257103e-16
delta_elevators,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.222009965127542e-15,1.2447930199643566e-15,1.2221527013116188e-15
delta_elevators,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.1522517770317578e-15,1.1429039581992131e-15,1.160521351971349e-15
delta_elevators,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1210968197825217e-15,1.1554800529587701e-15,1.1249205562284736e-15
delta_elevators,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.515408235702717e-15,1.58296738233644e-15,1.5281898924683721e-15
delta_elevators,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.1973281564559797e-15,1.2657432639227895e-15,1.2305109852874905e-15
delta_elevators,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,8.353661280592622e-16,8.719709953962434e-16,8.460777201480591e-16
delta_elevators,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.06850632314161e-15,1.1168044746665717e-15,1.105552520308981e-15
delta_elevators,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,8.01121865539619e-16,8.178432184122814e-16,8.077821065500441e-16
delta_elevators,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.1436869221093653e-14,1.1407347781509943e-14,1.1274311332852315e-14
delta_elevators,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,8.40180629713255e-15,8.334076662778664e-15,8.27591749457614e-15
delta_elevators,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,9.409063977976408e-15,9.31363474474842e-15,9.230363606241819e-15
delta_elevators,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,8.267012159092019e-15,8.200456220443066e-15,8.103679136816661e-15
delta_elevators,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.993491305627914e-15,8.956793860341937e-15,8.845990512272996e-15
delta_elevators,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.310479332373984e-15,8.271901710203232e-15,8.146197899559295e-15
delta_elevators,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.0486902196993393e-14,1.040206107107434e-14,1.0334847221847315e-14
delta_elevators,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,9.545378302086752e-15,9.50737003747241e-15,9.395977091875222e-15
delta_elevators,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,9.10849725545916e-16,9.13729971344839e-16,9.023994904225807e-16
delta_elevators,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,9.120636106196812e-16,8.979012553692007e-16,9.091603560955782e-16
delta_elevators,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.844342502821627e-16,8.948390230198413e-16,8.796736516553321e-16
delta_elevators,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.1798900035475502e-15,1.2059173280474633e-15,1.1778381677867754e-15
delta_elevators,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,9.502040804326537e-16,9.838640092816134e-16,9.663049627302317e-16
delta_elevators,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,6.880859450181704e-16,7.048197656034557e-16,6.86748083047283e-16
delta_elevators,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.317368277292708e-16,8.506874922013102e-16,8.48284880893407e-16
delta_elevators,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,7.753114369426719e-16,7.703402611462434e-16,7.77084338257103e-16
delta_elevators,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.222009965127542e-15,1.2447930199643566e-15,1.2221527013116188e-15
delta_elevators,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.1522517770317578e-15,1.1429039581992131e-15,1.160521351971349e-15
delta_elevators,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1210968197825217e-15,1.1554800529587701e-15,1.1249205562284736e-15
delta_elevators,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.515408235702717e-15,1.58296738233644e-15,1.5281898924683721e-15
delta_elevators,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.1973281564559797e-15,1.2657432639227895e-15,1.2305109852874905e-15
delta_elevators,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,8.353661280592622e-16,8.719709953962434e-16,8.460777201480591e-16
delta_elevators,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.06850632314161e-15,1.1168044746665717e-15,1.105552520308981e-15
delta_elevators,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,8.01121865539619e-16,8.178432184122814e-16,8.077821065500441e-16
delta_elevators,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.1436869221093653e-14,1.1407347781509943e-14,1.1274311332852315e-14
delta_elevators,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,8.40180629713255e-15,8.334076662778664e-15,8.27591749457614e-15
delta_elevators,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,9.409063977976408e-15,9.31363474474842e-15,9.230363606241819e-15
delta_elevators,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,8.267012159092019e-15,8.200456220443066e-15,8.103679136816661e-15
delta_elevators,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.993491305627914e-15,8.956793860341937e-15,8.845990512272996e-15
delta_elevators,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.310479332373984e-15,8.271901710203232e-15,8.146197899559295e-15
delta_elevators,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.0486902196993393e-14,1.040206107107434e-14,1.0334847221847315e-14
delta_elevators,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,9.545378302086752e-15,9.50737003747241e-15,9.395977091875222e-15
delta_elevators,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,9.10849725545916e-16,9.13729971344839e-16,9.023994904225807e-16
delta_elevators,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,9.120636106196812e-16,8.979012553692007e-16,9.091603560955782e-16
delta_elevators,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.844342502821627e-16,8.948390230198413e-16,8.796736516553321e-16
delta_elevators,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.1798900035475502e-15,1.2059173280474633e-15,1.1778381677867754e-15
delta_elevators,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,9.502040804326537e-16,9.838640092816134e-16,9.663049627302317e-16
delta_elevators,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,6.880859450181704e-16,7.048197656034557e-16,6.86748083047283e-16
delta_elevators,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.317368277292708e-16,8.506874922013102e-16,8.48284880893407e-16
delta_elevators,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,7.753114369426719e-16,7.703402611462434e-16,7.77084338257103e-16
delta_elevators,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.222009965127542e-15,1.2447930199643566e-15,1.2221527013116188e-15
delta_elevators,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.1522517770317578e-15,1.1429039581992131e-15,1.160521351971349e-15
delta_elevators,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1210968197825217e-15,1.1554800529587701e-15,1.1249205562284736e-15
delta_elevators,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.515408235702717e-15,1.58296738233644e-15,1.5281898924683721e-15
delta_elevators,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.1973281564559797e-15,1.2657432639227895e-15,1.2305109852874905e-15
delta_elevators,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,8.353661280592622e-16,8.719709953962434e-16,8.460777201480591e-16
delta_elevators,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.06850632314161e-15,1.1168044746665717e-15,1.105552520308981e-15
delta_elevators,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,8.01121865539619e-16,8.178432184122814e-16,8.077821065500441e-16
delta_elevators,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.1436869221093653e-14,1.1407347781509943e-14,1.1274311332852315e-14
delta_elevators,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,8.40180629713255e-15,8.334076662778664e-15,8.27591749457614e-15
delta_elevators,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,9.409063977976408e-15,9.31363474474842e-15,9.230363606241819e-15
delta_elevators,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,8.267012159092019e-15,8.200456220443066e-15,8.103679136816661e-15
delta_elevators,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.993491305627914e-15,8.956793860341937e-15,8.845990512272996e-15
delta_elevators,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.310479332373984e-15,8.271901710203232e-15,8.146197899559295e-15
delta_elevators,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.0486902196993393e-14,1.040206107107434e-14,1.0334847221847315e-14
delta_elevators,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,9.545378302086752e-15,9.50737003747241e-15,9.395977091875222e-15
delta_elevators,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,9.10849725545916e-16,9.13729971344839e-16,9.023994904225807e-16
delta_elevators,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,9.120636106196812e-16,8.979012553692007e-16,9.091603560955782e-16
delta_elevators,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.844342502821627e-16,8.948390230198413e-16,8.796736516553321e-16
delta_elevators,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.1798900035475502e-15,1.2059173280474633e-15,1.1778381677867754e-15
delta_elevators,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,9.502040804326537e-16,9.838640092816134e-16,9.663049627302317e-16
delta_elevators,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,6.880859450181704e-16,7.048197656034557e-16,6.86748083047283e-16
delta_elevators,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.317368277292708e-16,8.506874922013102e-16,8.48284880893407e-16
delta_elevators,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,7.753114369426719e-16,7.703402611462434e-16,7.77084338257103e-16
delta_elevators,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.222009965127542e-15,1.2447930199643566e-15,1.2221527013116188e-15
delta_elevators,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.1522517770317578e-15,1.1429039581992131e-15,1.160521351971349e-15
delta_elevators,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1210968197825217e-15,1.1554800529587701e-15,1.1249205562284736e-15
delta_elevators,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.515408235702717e-15,1.58296738233644e-15,1.5281898924683721e-15
delta_elevators,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.1973281564559797e-15,1.2657432639227895e-15,1.2305109852874905e-15
delta_elevators,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,8.353661280592622e-16,8.719709953962434e-16,8.460777201480591e-16
delta_elevators,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.06850632314161e-15,1.1168044746665717e-15,1.105552520308981e-15
delta_elevators,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,8.01121865539619e-16,8.178432184122814e-16,8.077821065500441e-16
delta_elevators,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.1436869221093653e-14,1.1407347781509943e-14,1.1274311332852315e-14
delta_elevators,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,8.40180629713255e-15,8.334076662778664e-15,8.27591749457614e-15
delta_elevators,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,9.409063977976408e-15,9.31363474474842e-15,9.230363606241819e-15
delta_elevators,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,8.267012159092019e-15,8.200456220443066e-15,8.103679136816661e-15
delta_elevators,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.993491305627914e-15,8.956793860341937e-15,8.845990512272996e-15
delta_elevators,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.310479332373984e-15,8.271901710203232e-15,8.146197899559295e-15
delta_elevators,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.0486902196993393e-14,1.040206107107434e-14,1.0334847221847315e-14
delta_elevators,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,9.545378302086752e-15,9.50737003747241e-15,9.395977091875222e-15
delta_elevators,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,9.10849725545916e-16,9.13729971344839e-16,9.023994904225807e-16
delta_elevators,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,9.120636106196812e-16,8.979012553692007e-16,9.091603560955782e-16
delta_elevators,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.844342502821627e-16,8.948390230198413e-16,8.796736516553321e-16
delta_elevators,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.1798900035475502e-15,1.2059173280474633e-15,1.1778381677867754e-15
delta_elevators,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,9.502040804326537e-16,9.838640092816134e-16,9.663049627302317e-16
delta_elevators,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,6.880859450181704e-16,7.048197656034557e-16,6.86748083047283e-16
delta_elevators,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.317368277292708e-16,8.506874922013102e-16,8.48284880893407e-16
delta_elevators,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,7.753114369426719e-16,7.703402611462434e-16,7.77084338257103e-16
delta_elevators,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.222009965127542e-15,1.2447930199643566e-15,1.2221527013116188e-15
delta_elevators,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.1522517770317578e-15,1.1429039581992131e-15,1.160521351971349e-15
delta_elevators,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1210968197825217e-15,1.1554800529587701e-15,1.1249205562284736e-15
delta_elevators,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.515408235702717e-15,1.58296738233644e-15,1.5281898924683721e-15
delta_elevators,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.1973281564559797e-15,1.2657432639227895e-15,1.2305109852874905e-15
delta_elevators,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,8.353661280592622e-16,8.719709953962434e-16,8.460777201480591e-16
delta_elevators,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.06850632314161e-15,1.1168044746665717e-15,1.105552520308981e-15
delta_elevators,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,8.01121865539619e-16,8.178432184122814e-16,8.077821065500441e-16
delta_elevators,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.1436869221093653e-14,1.1407347781509943e-14,1.1274311332852315e-14
delta_elevators,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,8.40180629713255e-15,8.334076662778664e-15,8.27591749457614e-15
delta_elevators,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,9.409063977976408e-15,9.31363474474842e-15,9.230363606241819e-15
delta_elevators,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,8.267012159092019e-15,8.200456220443066e-15,8.103679136816661e-15
delta_elevators,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.993491305627914e-15,8.956793860341937e-15,8.845990512272996e-15
delta_elevators,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.310479332373984e-15,8.271901710203232e-15,8.146197899559295e-15
delta_elevators,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.0486902196993393e-14,1.040206107107434e-14,1.0334847221847315e-14
delta_elevators,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,9.545378302086752e-15,9.50737003747241e-15,9.395977091875222e-15
delta_elevators,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,9.10849725545916e-16,9.13729971344839e-16,9.023994904225807e-16
delta_elevators,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,9.120636106196812e-16,8.979012553692007e-16,9.091603560955782e-16
delta_elevators,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.844342502821627e-16,8.948390230198413e-16,8.796736516553321e-16
delta_elevators,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.1798900035475502e-15,1.2059173280474633e-15,1.1778381677867754e-15
delta_elevators,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,9.502040804326537e-16,9.838640092816134e-16,9.663049627302317e-16
delta_elevators,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,6.880859450181704e-16,7.048197656034557e-16,6.86748083047283e-16
delta_elevators,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.317368277292708e-16,8.506874922013102e-16,8.48284880893407e-16
delta_elevators,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,7.753114369426719e-16,7.703402611462434e-16,7.77084338257103e-16
delta_elevators,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.222009965127542e-15,1.2447930199643566e-15,1.2221527013116188e-15
delta_elevators,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.1522517770317578e-15,1.1429039581992131e-15,1.160521351971349e-15
delta_elevators,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1210968197825217e-15,1.1554800529587701e-15,1.1249205562284736e-15
delta_elevators,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.515408235702717e-15,1.58296738233644e-15,1.5281898924683721e-15
delta_elevators,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.1973281564559797e-15,1.2657432639227895e-15,1.2305109852874905e-15
delta_elevators,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,8.353661280592622e-16,8.719709953962434e-16,8.460777201480591e-16
delta_elevators,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.06850632314161e-15,1.1168044746665717e-15,1.105552520308981e-15
delta_elevators,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,8.01121865539619e-16,8.178432184122814e-16,8.077821065500441e-16
delta_elevators,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.1436869221093653e-14,1.1407347781509943e-14,1.1274311332852315e-14
delta_elevators,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,8.40180629713255e-15,8.334076662778664e-15,8.27591749457614e-15
