panel,dataset,problem_type,model,seed,method,split,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,maximum_coordinate_error,median_empirical_rank,median_anchor_count,total_coordinate_dimension,maximum_reconstruction_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
development,house_16H,regression,resnet_tabular,1,SafeRankGram-t01,test,0.0,True,0.30174305069552365,0.30174305069552365,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.2892667108681053,36376.47631561669,36376.47631561669,50393.3899336474,0.0,0.0,14016.91361803071,0.0,False
development,phoneme,classification,controlled_mlp,0,RankAdaptiveGram,validation,1.0,False,0.04607952773830215,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.2077957489527762,0.2913366492337668,0.2924974896545717,0.6047907936193666,0.0011608404208048873,0.003984532752257461,0.3134541443855998,0.003703381951067343,False
development,phoneme,classification,controlled_mlp,0,RankAdaptiveGram,test,1.0,False,0.04417576701371857,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.2077957489527762,0.3585542106189193,0.36306119467872916,0.6047907936193667,0.004506984059809871,0.012569881837477597,0.24623658300044743,0.018303470609002406,False
development,phoneme,classification,controlled_mlp,0,SafeRankGram-t01,validation,0.25,False,0.04607952773830215,0.03455964577355324,0.25000000065481076,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.2077957489527762,0.2913366492337668,0.2890062845790779,0.6047907936193666,-0.002330364654688888,-0.007998872303975108,0.3134541443855998,-0.007434467517590575,False
development,phoneme,classification,controlled_mlp,0,SafeRankGram-t01,test,0.25,False,0.04417576701371857,0.03313182527406289,0.24999999968820108,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.2077957489527762,0.3585542106189193,0.3500435294207781,0.6047907936193667,-0.00851068119814119,-0.02373610724986455,0.24623658300044743,-0.03456302509739475,False
development,phoneme,classification,controlled_mlp,1,RankAdaptiveGram,validation,1.0,False,0.04529931257978222,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.24056384898722172,0.28825938611357127,0.30201581910574227,0.6047907936193666,0.013756432992170997,0.04772241132419224,0.31653140750579534,0.04345993056603437,False
development,phoneme,classification,controlled_mlp,1,RankAdaptiveGram,test,1.0,False,0.04469795641502792,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.24056384898722172,0.3506957337800562,0.3826390548688148,0.6047907936193667,0.03194332108875858,0.09108557080079077,0.2540950598393105,0.12571405799451396,False
development,phoneme,classification,controlled_mlp,1,SafeRankGram-t01,validation,0.0,True,0.04529931257978222,0.04529931257978222,0.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.24056384898722172,0.28825938611357127,0.28825938611357127,0.6047907936193666,0.0,0.0,0.31653140750579534,0.0,False
development,phoneme,classification,controlled_mlp,1,SafeRankGram-t01,test,0.0,True,0.04469795641502792,0.04469795641502792,0.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.24056384898722172,0.3506957337800562,0.3506957337800562,0.6047907936193667,0.0,0.0,0.2540950598393105,0.0,False
development,phoneme,classification,tabm_d,0,RankAdaptiveGram,validation,1.0,False,0.09886665736239036,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.28501731203868985,0.27648639245039447,0.27447634533197185,0.6047907936193666,-0.00201004711842262,-0.007269967612540825,0.32830440116897214,-0.006122510424062473,False
development,phoneme,classification,tabm_d,0,RankAdaptiveGram,test,1.0,False,0.09243353408505407,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.28501731203868985,0.33520741385103775,0.31969629420643336,0.6047907936193667,-0.015511119644604388,-0.04627319982695057,0.26958337976832897,-0.05753737362419794,False
development,phoneme,classification,tabm_d,0,SafeRankGram-t01,validation,0.25,False,0.09886665736239036,0.0741499930295025,0.24999999992201904,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.28501731203868985,0.27648639245039447,0.2703230870107455,0.6047907936193666,-0.006163305439648992,-0.022291532632134056,0.32830440116897214,-0.018773142905497798,False
development,phoneme,classification,tabm_d,0,SafeRankGram-t01,test,0.25,False,0.09243353408505407,0.069325150556694,0.2500000000767747,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.28501731203868985,0.33520741385103775,0.32463623889199283,0.6047907936193667,-0.010571174959044916,-0.031536220627096934,0.26958337976832897,-0.03921300700410179,False
development,phoneme,classification,tabm_d,1,RankAdaptiveGram,validation,1.0,False,0.09472362075594871,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.3400660480838269,0.27823566931032584,0.2765345773100269,0.6047907936193666,-0.0017010920002989427,-0.00611385306749314,0.32655512430904077,-0.005209203205426005,False
development,phoneme,classification,tabm_d,1,RankAdaptiveGram,test,1.0,False,0.08954973678941902,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.3400660480838269,0.3313458844398033,0.3291740005894517,0.6047907936193667,-0.002171883850351608,-0.006554733142448858,0.27344490917956343,-0.0079426742917543,False
development,phoneme,classification,tabm_d,1,SafeRankGram-t01,validation,0.25,False,0.09472362075594871,0.0710427156948509,0.24999999864986822,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.3400660480838269,0.27823566931032584,0.27357622684520666,0.6047907936193666,-0.004659442465119179,-0.01674638796912247,0.32655512430904077,-0.014268471441010492,False
development,phoneme,classification,tabm_d,1,SafeRankGram-t01,test,0.25,False,0.08954973678941902,0.06716230272984436,0.24999999846141263,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.3400660480838269,0.3313458844398033,0.32583973640846,0.6047907936193667,-0.005506148031343305,-0.016617523530290373,0.27344490917956343,-0.020136224323443433,False
development,phoneme,classification,resnet_tabular,0,RankAdaptiveGram,validation,1.0,False,0.09859981770198466,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.20057393005117774,0.30372807030733606,0.306373561092517,0.6047907936193666,0.0026454907851809484,0.008710063519990206,0.30106272331203054,0.008787174832133175,False
development,phoneme,classification,resnet_tabular,0,RankAdaptiveGram,test,1.0,False,0.11564979627498745,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.20057393005117774,0.3879520246310316,0.3858510237484792,0.6047907936193667,-0.0021010008825524396,-0.005415620358085854,0.2168387689883351,-0.009689230815848542,False
development,phoneme,classification,resnet_tabular,0,SafeRankGram-t01,validation,0.25,False,0.09859981770198466,0.07394986375907017,0.2499999951056534,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.20057393005117774,0.30372807030733606,0.29517349367788415,0.6047907936193666,-0.008554576629451915,-0.028165248673906625,0.30106272331203054,-0.02841459924145339,False
development,phoneme,classification,resnet_tabular,0,SafeRankGram-t01,test,0.25,False,0.11564979627498745,0.086737347625025,0.2499999963788574,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.20057393005117774,0.3879520246310316,0.3772342682902468,0.6047907936193667,-0.010717756340784812,-0.02762649931000648,0.2168387689883351,-0.049427306707138595,False
development,phoneme,classification,resnet_tabular,1,RankAdaptiveGram,validation,1.0,False,0.12339931197587199,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.20791969099082053,0.3180235102355305,0.30706512105617967,0.6047907936193666,-0.010958389179350825,-0.034457795812752844,0.2867672833838361,-0.038213526487549464,False
development,phoneme,classification,resnet_tabular,1,RankAdaptiveGram,test,1.0,False,0.118749159681173,0.0,1.0,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.20791969099082053,0.32684331149447393,0.36540678395688775,0.6047907936193667,0.03856347246241382,0.11798764455691126,0.2779474821248928,0.1387437373693701,False
development,phoneme,classification,resnet_tabular,1,SafeRankGram-t01,validation,0.75,False,0.12339931197587199,0.030849828270150856,0.7499999977618769,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.20791969099082053,0.3180235102355305,0.2942654970141364,0.6047907936193666,-0.023758013221394092,-0.07470521032799976,0.2867672833838361,-0.08284771170912879,False
development,phoneme,classification,resnet_tabular,1,SafeRankGram-t01,test,0.75,False,0.118749159681173,0.02968729038585765,0.7499999960794299,2.1278152783755705e-15,8.0,8.0,40,4.862737674418721e-14,0.20791969099082053,0.32684331149447393,0.33681711006218823,0.6047907936193667,0.009973798567714298,0.030515535172219454,0.2779474821248928,0.0358837521803226,False
