dataset,model,seed,embedding,k,interface,representation_id,shape_match,train_relative_error,validation_relative_error,test_relative_error
phoneme,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m2,True,2.231880764640755e-15,2.1081579790756273e-15,1.9658755215774626e-15
phoneme,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m3,True,1.1474711068232182e-15,1.1754114028692704e-15,1.1445545615445674e-15
phoneme,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m4,True,2.482909580045127e-15,2.3233926582465574e-15,2.2542393395515237e-15
phoneme,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m5,True,2.1787703552227913e-15,2.1021450948617416e-15,1.97856434034093e-15
phoneme,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m6,True,2.135838101466004e-15,2.0422274612744787e-15,1.905818965599154e-15
phoneme,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m7,True,2.6050202908223672e-15,2.6897951901470537e-15,2.6460374942583555e-15
phoneme,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m0,True,2.47465478728559e-15,2.6125965288192623e-15,2.573167112098762e-15
phoneme,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m1,True,3.1152600185329767e-15,3.2760839346736568e-15,3.203356117518145e-15
phoneme,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m2,True,1.9739430465317708e-15,2.145378492098122e-15,2.05436271474911e-15
phoneme,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m3,True,1.944392347187933e-15,2.0254861828499793e-15,1.9960592219601214e-15
phoneme,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m4,True,2.99150005555573e-15,3.154817852327564e-15,3.0669486925164163e-15
phoneme,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m5,True,2.28411427795153e-15,2.4082073349246987e-15,2.3621124536459688e-15
phoneme,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m6,True,2.3451473782839052e-15,2.4822840294324476e-15,2.4373142402967606e-15
phoneme,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m7,True,2.944423567936096e-15,3.1086760591506325e-15,3.0343108132072004e-15
phoneme,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m0,True,2.9324181233816656e-15,3.0769630559652215e-15,3.0278463885551432e-15
phoneme,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m1,True,3.274036121383472e-15,3.426411625674641e-15,3.369637447305246e-15
phoneme,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m2,True,1.7070130889678987e-15,1.868698410988976e-15,1.7672474627124333e-15
phoneme,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m3,True,2.1884685845541347e-15,2.2729965274147828e-15,2.2398392778313187e-15
phoneme,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m4,True,2.0896571221630557e-15,2.2049885860119356e-15,2.151219874891224e-15
phoneme,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m5,True,1.7290678007871957e-15,1.82760876101254e-15,1.771119315248931e-15
phoneme,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m6,True,2.7098540892542497e-15,2.85398934115525e-15,2.8113220313646526e-15
phoneme,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m7,True,2.677407612405958e-15,2.8188740327554703e-15,2.7639404656003224e-15
phoneme,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m0,True,2.6356561109894495e-15,2.4374969764515857e-15,2.2563734858831954e-15
phoneme,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m1,True,3.3132049486940476e-15,3.019740102103323e-15,2.841360686657339e-15
phoneme,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m2,True,5.3900029506384534e-15,5.4398250313412694e-15,5.2216945898303916e-15
phoneme,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m3,True,2.8098555239710965e-15,2.501300852059462e-15,2.316614161219511e-15
phoneme,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m4,True,8.261270794575688e-15,8.464653241923487e-15,8.35304066594914e-15
phoneme,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m5,True,3.434468123878234e-15,3.213352566088887e-15,2.9813643708085962e-15
phoneme,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m6,True,4.3939107661334025e-15,4.348250288924321e-15,4.109782949191848e-15
phoneme,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m7,True,6.5036208591354175e-15,6.612017317737637e-15,6.336004046336782e-15
phoneme,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m0,True,2.651836384774588e-15,2.4514451866841964e-15,2.2710018093660565e-15
phoneme,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m1,True,3.3334441763559517e-15,3.0367603184625054e-15,2.8595557111628577e-15
phoneme,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m2,True,5.42199819368711e-15,5.4697635559840015e-15,5.254714038207868e-15
phoneme,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m3,True,2.826366478881387e-15,2.5142006130896226e-15,2.330497898423186e-15
phoneme,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m4,True,8.313149398323526e-15,8.51447065558213e-15,8.409016031926505e-15
phoneme,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m5,True,3.4547032958755095e-15,3.2309265538120185e-15,2.99974212664684e-15
phoneme,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m6,True,4.4209361730167275e-15,4.373219491194843e-15,4.136678658237666e-15
phoneme,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m7,True,6.543861227767386e-15,6.6503797125570215e-15,6.377888322192577e-15
phoneme,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m0,True,1.3526515190853506e-15,1.417580597901029e-15,1.3331782095847732e-15
phoneme,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m1,True,1.4977145406719152e-15,1.5660067227767772e-15,1.5219734197551566e-15
phoneme,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m2,True,1.1970602663775639e-15,1.2525945555379202e-15,1.2215809769967492e-15
phoneme,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m3,True,1.2021181310028982e-15,1.246971314689595e-15,1.2128900114735889e-15
phoneme,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m4,True,1.2841233781566153e-15,1.3346758926735007e-15,1.284817248121094e-15
phoneme,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m5,True,1.2394607641568362e-15,1.2914365117214077e-15,1.2605995064445338e-15
phoneme,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m6,True,1.5183116931171629e-15,1.6155744903233471e-15,1.5156043479525188e-15
phoneme,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m7,True,1.1071679863283668e-15,1.1449653078747943e-15,1.1286811912003712e-15
phoneme,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m0,True,2.1505820694943823e-15,2.056528099695983e-15,2.0918388476723956e-15
phoneme,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m1,True,2.0832235975445617e-15,2.195399916099317e-15,2.1214763191091936e-15
phoneme,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m2,True,1.6022957866742695e-15,1.6536904472273758e-15,1.6355064563245027e-15
phoneme,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m3,True,1.8227362433384633e-15,1.9304589194902594e-15,1.8699189768537293e-15
phoneme,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m4,True,2.060469502180558e-15,2.1533868690365317e-15,2.080980150321894e-15
phoneme,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m5,True,1.6246870554381064e-15,1.7114355779846101e-15,1.67703663272665e-15
phoneme,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m6,True,2.0152890211322898e-15,2.142863895046855e-15,2.048293608596261e-15
phoneme,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m7,True,1.4195120596898344e-15,1.5214412651214356e-15,1.4682938949687224e-15
phoneme,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m0,True,1.6563925653144187e-15,1.6868995148662628e-15,1.6767478334340828e-15
phoneme,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m1,True,1.6125331217758375e-15,1.6508189590679295e-15,1.619533206326936e-15
phoneme,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m2,True,1.710802898353001e-15,1.7415928067017511e-15,1.7388821612968668e-15
phoneme,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m3,True,1.6235837342324095e-15,1.6445598920720395e-15,1.6524902351190684e-15
phoneme,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m4,True,1.6979529964769685e-15,1.714894384545614e-15,1.705329707883922e-15
phoneme,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m5,True,1.4406221211041484e-15,1.4667052609633524e-15,1.4559808604380435e-15
phoneme,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m6,True,1.6424009598677704e-15,1.6770298708038437e-15,1.663399537808406e-15
phoneme,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m7,True,1.6629201008602441e-15,1.6922661951879188e-15,1.6993948349191628e-15
phoneme,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m0,True,1.490962250948493e-15,1.5378911568918232e-15,1.5426697164576545e-15
phoneme,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m1,True,1.5192783930885967e-15,1.5789441519151411e-15,1.5298719572229083e-15
phoneme,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m2,True,1.7194419844830179e-15,1.7665167493249888e-15,1.7719307442318369e-15
phoneme,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m3,True,1.5711716048797243e-15,1.6258195046724395e-15,1.6036224210643305e-15
phoneme,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m4,True,1.7577265793419016e-15,1.793553017016087e-15,1.7713383407847395e-15
phoneme,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m5,True,1.2632591809541613e-15,1.3224665041731984e-15,1.310129342165771e-15
phoneme,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m6,True,1.742858710899455e-15,1.814567647538651e-15,1.7574054661375127e-15
phoneme,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m7,True,1.594908253245608e-15,1.6568613401392653e-15,1.661921444894014e-15
phoneme,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m0,True,1.4283857826541202e-15,1.4523152429493472e-15,1.4497729622740578e-15
phoneme,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m1,True,8.585250482892461e-16,8.669861973040605e-16,8.734249913483926e-16
phoneme,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m2,True,8.442037971535875e-16,8.447639722012989e-16,8.715530897093539e-16
phoneme,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m3,True,9.457243608494463e-16,9.614776786277327e-16,9.610046192752183e-16
phoneme,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m4,True,1.4631285033828082e-15,1.4799970300555038e-15,1.4623439084629159e-15
phoneme,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m5,True,9.175389939286014e-16,9.326273734423415e-16,9.365792976049176e-16
phoneme,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m6,True,1.0701024931171124e-15,1.103284865419652e-15,1.0884555473815042e-15
phoneme,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m7,True,9.69142629746201e-16,9.798814237326772e-16,9.791360648707484e-16
phoneme,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m0,True,1.9623503745762266e-15,2.0377745628039453e-15,2.02658992243249e-15
phoneme,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m1,True,1.06995014430634e-15,1.10247536425708e-15,1.1052223464693225e-15
phoneme,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m2,True,1.0626584776843261e-15,1.0812054238842287e-15,1.1130535072087354e-15
phoneme,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m3,True,1.2558809421027896e-15,1.3020430861546299e-15,1.2987812873184324e-15
phoneme,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m4,True,1.9221717839896833e-15,1.995164604117643e-15,1.9566760595911243e-15
phoneme,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m5,True,1.223541720919945e-15,1.2688615564011741e-15,1.2685591659196112e-15
phoneme,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m6,True,1.4362201196779243e-15,1.5164078240145902e-15,1.4848720951241437e-15
phoneme,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m7,True,1.1961675557818342e-15,1.2421922174781923e-15,1.2342897437097212e-15
phoneme,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m0,True,1.1767581275051477e-15,1.2031271642922656e-15,1.2007797805769098e-15
phoneme,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m1,True,1.4800372930285184e-15,1.5548053708847331e-15,1.5154517415774048e-15
phoneme,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m2,True,1.5640928577001894e-15,1.6487886045062024e-15,1.6347717087095853e-15
phoneme,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m3,True,1.2134003110210667e-15,1.2892403000204695e-15,1.2640647545926078e-15
phoneme,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m4,True,1.5589249453022175e-15,1.628100543594014e-15,1.632699112076151e-15
phoneme,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m5,True,1.4940897106969525e-15,1.6023480171524595e-15,1.570742580939725e-15
phoneme,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m6,True,1.245082287110395e-15,1.3374097565980934e-15,1.2973590869009315e-15
phoneme,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m7,True,1.111889152590865e-15,1.1650940172772616e-15,1.1587393512420545e-15
phoneme,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m0,True,1.1824726534999194e-15,1.210073136414395e-15,1.2068136042720442e-15
phoneme,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m1,True,1.4886312352601646e-15,1.5650423722684195e-15,1.5244274228936843e-15
phoneme,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m2,True,1.5730813686858813e-15,1.6596189326853036e-15,1.6442681194900396e-15
phoneme,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m3,True,1.2200356636699182e-15,1.2973730649704211e-15,1.270995581372911e-15
phoneme,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m4,True,1.5678704028022178e-15,1.6385450213293039e-15,1.6421645589303786e-15
phoneme,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m5,True,1.5029791821130302e-15,1.613198596633285e-15,1.5801521237036083e-15
phoneme,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m6,True,1.2521196089028384e-15,1.3460538621685951e-15,1.3048661224142157e-15
phoneme,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m7,True,1.1182045666911567e-15,1.1727825384069745e-15,1.1654183840882825e-15
phoneme,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m0,True,1.4927824373599852e-15,1.4603621786588873e-15,1.5199454577248889e-15
phoneme,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m1,True,1.6497919102563674e-15,1.65492942486202e-15,1.6881017131313586e-15
phoneme,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m2,True,1.630843392594907e-15,1.6070835895717683e-15,1.6499693695503325e-15
phoneme,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m3,True,1.4502639963300413e-15,1.4260292144547576e-15,1.457954946603972e-15
phoneme,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m4,True,1.812476266313323e-15,1.7252624142089373e-15,1.780374656594897e-15
phoneme,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m5,True,1.6494059762110913e-15,1.5852638808872373e-15,1.627728655559024e-15
phoneme,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m6,True,1.55333361714993e-15,1.527640089053383e-15,1.5897132387497006e-15
phoneme,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m7,True,1.5589686929142242e-15,1.6153326965807373e-15,1.6178478715130913e-15
phoneme,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m0,True,1.1442235060290943e-15,1.1047568169266194e-15,1.1543580596355086e-15
phoneme,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m1,True,1.2776597991119747e-15,1.2660346834262252e-15,1.2981238520777797e-15
phoneme,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m2,True,1.2427572406026653e-15,1.2067500742749318e-15,1.2464162925670381e-15
phoneme,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m3,True,1.129788481699196e-15,1.0962673741478277e-15,1.1277908538620857e-15
phoneme,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m4,True,1.464412700712817e-15,1.3915719162345205e-15,1.459172338127917e-15
phoneme,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m5,True,1.257497505779213e-15,1.194166121033553e-15,1.2339049508690667e-15
phoneme,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m6,True,1.1900156628844858e-15,1.1558209675182765e-15,1.2060785116816161e-15
phoneme,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m7,True,1.2552834653843813e-15,1.2787410940674394e-15,1.3026710045627324e-15
