task,seed,model,k,loss,method,metric,metric_name,score,test_max_simplex_error,test_minimum_weight,test_objective_nonincrease_fraction,test_optimized_objective,test_uniform_objective,validation_loss,validation_max_simplex_error,validation_minimum_weight,validation_objective_nonincrease_fraction,validation_optimized_objective,validation_uniform_objective,model_score,model_metric,score_gain_vs_model,rmse_change_vs_model
S3_noise,20261007,TabR,,0.5553780519852665,direct_estimated_proxy,0.5553780519852665,standardized_rmse,-0.5553780519852665,,,,,,,,,,,,-0.5535064615704485,0.5535064615704485,-0.0018715904148179918,0.0018715904148179918
S3_noise,20261008,TabR,,0.5605510371194746,distance_model,0.5605510371194746,standardized_rmse,-0.5605510371194746,,,,,,,,,,,,-0.5605510371194746,0.5605510371194746,0.0,0.0
S3_noise,20261008,TabR,64.0,0.5527298535998981,aggregate_exact,0.5527298535998981,standardized_rmse,-0.5527298535998981,2.086162567138672e-07,0.0,1.0,0.0047895528841763735,0.005683520459569991,0.5875442424182828,1.4901161193847656e-07,0.0,1.0,0.004803959280252457,0.005935247056186199,-0.5605510371194746,0.5605510371194746,0.007821183519576502,-0.007821183519576502
S3_noise,20261008,TabR,64.0,0.5529922367900287,aggregate_estimated,0.5529922367900287,standardized_rmse,-0.5529922367900287,1.9371509552001953e-07,0.0,1.0,0.0060533665819093585,0.007037735544145107,0.5904564015578839,1.7881393432617188e-07,0.0,1.0,0.006069893599487841,0.0071080506313592196,-0.5605510371194746,0.5605510371194746,0.007558800329445892,-0.007558800329445892
S3_noise,20261008,TabR,,0.5673821629427837,direct_estimated_proxy,0.5673821629427837,standardized_rmse,-0.5673821629427837,,,,,,,,,,,,-0.5605510371194746,0.5605510371194746,-0.0068311258233090255,0.0068311258233090255
S4_warp,20261001,ModernNCA,,0.19066895200213654,distance_model,0.19066895200213654,standardized_rmse,-0.19066895200213654,,,,,,,,,,,,-0.19066895200213654,0.19066895200213654,0.0,0.0
S4_warp,20261001,ModernNCA,64.0,0.1796432228431118,aggregate_exact,0.1796432228431118,standardized_rmse,-0.1796432228431118,1.9371509552001953e-07,0.0,1.0,0.0006537007866427302,0.0018590195686556399,0.18366994500653197,1.341104507446289e-07,0.0,1.0,0.0006813746877014637,0.0022135494800750166,-0.19066895200213654,0.19066895200213654,0.01102572915902475,-0.01102572915902475
S4_warp,20261001,ModernNCA,64.0,0.1822114436266151,aggregate_estimated,0.1822114436266151,standardized_rmse,-0.1822114436266151,1.4901161193847656e-07,0.0,1.0,0.001958043867489323,0.00351013767067343,0.18605376346648278,1.6391277313232422e-07,0.0,1.0,0.0020517235388979316,0.0037635984481312335,-0.19066895200213654,0.19066895200213654,0.00845750837552145,-0.00845750837552145
S4_warp,20261001,ModernNCA,,0.26400992212077073,direct_estimated_proxy,0.26400992212077073,standardized_rmse,-0.26400992212077073,,,,,,,,,,,,-0.19066895200213654,0.19066895200213654,-0.07334097011863419,0.07334097011863419
S4_warp,20261002,ModernNCA,,0.18327309991906338,distance_model,0.18327309991906338,standardized_rmse,-0.18327309991906338,,,,,,,,,,,,-0.18327309991906338,0.18327309991906338,0.0,0.0
S4_warp,20261002,ModernNCA,64.0,0.17872981791249348,aggregate_exact,0.17872981791249348,standardized_rmse,-0.17872981791249348,1.7881393432617188e-07,0.0,1.0,0.000570592048461549,0.0012146522058174014,0.18351263207357632,2.086162567138672e-07,0.0,1.0,0.0005801348015666008,0.001337964233243838,-0.18327309991906338,0.18327309991906338,0.004543282006569893,-0.004543282006569893
S4_warp,20261002,ModernNCA,32.0,0.18228237007435458,aggregate_estimated,0.18228237007435458,standardized_rmse,-0.18228237007435458,1.1920928955078125e-07,0.0,1.0,0.003201284329406917,0.003858925076201558,0.1857694115810885,1.1920928955078125e-07,0.0,1.0,0.0032168495818041265,0.003926204808522016,-0.18327309991906338,0.18327309991906338,0.0009907298447087987,-0.0009907298447087987
S4_warp,20261002,ModernNCA,,0.28287353393756504,direct_estimated_proxy,0.28287353393756504,standardized_rmse,-0.28287353393756504,,,,,,,,,,,,-0.18327309991906338,0.18327309991906338,-0.09960043401850166,0.09960043401850166
S4_warp,20261003,ModernNCA,,0.1910958909497337,distance_model,0.1910958909497337,standardized_rmse,-0.1910958909497337,,,,,,,,,,,,-0.1910958909497337,0.1910958909497337,0.0,0.0
S4_warp,20261003,ModernNCA,64.0,0.18951982991572078,aggregate_exact,0.18951982991572078,standardized_rmse,-0.18951982991572078,1.7881393432617188e-07,0.0,1.0,0.0005527603498194367,0.001080956935766153,0.17389171377789184,1.4901161193847656e-07,0.0,1.0,0.0005636085261357948,0.001128076168242842,-0.1910958909497337,0.1910958909497337,0.001576061034012921,-0.001576061034012921
S4_warp,20261003,ModernNCA,32.0,0.19203646763196733,aggregate_estimated,0.19203646763196733,standardized_rmse,-0.19203646763196733,1.1920928955078125e-07,0.0,1.0,0.003299469593912363,0.004253143211826682,0.1772957110329666,1.1920928955078125e-07,0.0,1.0,0.0033402485423721373,0.004331728559918702,-0.1910958909497337,0.1910958909497337,-0.0009405766822336292,0.0009405766822336292
S4_warp,20261003,ModernNCA,,0.26698251800067935,direct_estimated_proxy,0.26698251800067935,standardized_rmse,-0.26698251800067935,,,,,,,,,,,,-0.1910958909497337,0.1910958909497337,-0.07588662705094565,0.07588662705094565
S4_warp,20261004,ModernNCA,,0.17705171232572542,distance_model,0.17705171232572542,standardized_rmse,-0.17705171232572542,,,,,,,,,,,,-0.17705171232572542,0.17705171232572542,0.0,0.0
S4_warp,20261004,ModernNCA,64.0,0.17582093191250642,aggregate_exact,0.17582093191250642,standardized_rmse,-0.17582093191250642,1.9371509552001953e-07,0.0,1.0,0.0005593375099124387,0.0010995026677846909,0.1830626575350878,1.9371509552001953e-07,0.0,1.0,0.0005582287849392742,0.0010806588106788695,-0.17705171232572542,0.17705171232572542,0.0012307804132190014,-0.0012307804132190014
S4_warp,20261004,ModernNCA,32.0,0.1776002443878396,aggregate_estimated,0.1776002443878396,standardized_rmse,-0.1776002443878396,1.1920928955078125e-07,0.0,1.0,0.002969338558614254,0.0036065822932869196,0.185148610651269,1.1920928955078125e-07,0.0,1.0,0.003006358281709254,0.0036276859464123845,-0.17705171232572542,0.17705171232572542,-0.0005485320621141931,0.0005485320621141931
S4_warp,20261004,ModernNCA,,0.26327023511411346,direct_estimated_proxy,0.26327023511411346,standardized_rmse,-0.26327023511411346,,,,,,,,,,,,-0.17705171232572542,0.17705171232572542,-0.08621852278838804,0.08621852278838804
S4_warp,20261005,ModernNCA,,0.1797434021243778,distance_model,0.1797434021243778,standardized_rmse,-0.1797434021243778,,,,,,,,,,,,-0.1797434021243778,0.1797434021243778,0.0,0.0
S4_warp,20261005,ModernNCA,64.0,0.17522642982177186,aggregate_exact,0.17522642982177186,standardized_rmse,-0.17522642982177186,1.4901161193847656e-07,0.0,1.0,0.0005572958762058988,0.001178426609840244,0.18274462299597774,2.086162567138672e-07,0.0,1.0,0.0005749325646320358,0.001229448156664148,-0.1797434021243778,0.1797434021243778,0.004516972302605948,-0.004516972302605948
S4_warp,20261005,ModernNCA,32.0,0.17708394186942714,aggregate_estimated,0.17708394186942714,standardized_rmse,-0.17708394186942714,1.1920928955078125e-07,0.0,1.0,0.0031096807797439396,0.003791011171415448,0.18489520067099008,1.1920928955078125e-07,0.0,1.0,0.0031665388378314674,0.0038411657442338765,-0.1797434021243778,0.1797434021243778,0.002659460254950674,-0.002659460254950674
S4_warp,20261005,ModernNCA,,0.2713596982612791,direct_estimated_proxy,0.2713596982612791,standardized_rmse,-0.2713596982612791,,,,,,,,,,,,-0.1797434021243778,0.1797434021243778,-0.09161629613690128,0.09161629613690128
S4_warp,20261006,ModernNCA,,0.1903317990353048,distance_model,0.1903317990353048,standardized_rmse,-0.1903317990353048,,,,,,,,,,,,-0.1903317990353048,0.1903317990353048,0.0,0.0
S4_warp,20261006,ModernNCA,64.0,0.18577670332017443,aggregate_exact,0.18577670332017443,standardized_rmse,-0.18577670332017443,1.7881393432617188e-07,0.0,1.0,0.0005550115456571802,0.0010742495360318571,0.18421086677713208,1.7881393432617188e-07,0.0,1.0,0.0005622011376544833,0.0010501865181140602,-0.1903317990353048,0.1903317990353048,0.004555095715130381,-0.004555095715130381
S4_warp,20261006,ModernNCA,64.0,0.18753213022973228,aggregate_estimated,0.18753213022973228,standardized_rmse,-0.18753213022973228,1.9371509552001953e-07,0.0,1.0,0.0015836585662327707,0.0026160808047279716,0.18468850217916846,2.086162567138672e-07,0.0,1.0,0.0015812978672329336,0.0026528778835199773,-0.1903317990353048,0.1903317990353048,0.0027996688055725305,-0.0027996688055725305
S4_warp,20261006,ModernNCA,,0.2749569721782748,direct_estimated_proxy,0.2749569721782748,standardized_rmse,-0.2749569721782748,,,,,,,,,,,,-0.1903317990353048,0.1903317990353048,-0.08462517314297,0.08462517314297
S4_warp,20261007,ModernNCA,,0.18111703613212882,distance_model,0.18111703613212882,standardized_rmse,-0.18111703613212882,,,,,,,,,,,,-0.18111703613212882,0.18111703613212882,0.0,0.0
S4_warp,20261007,ModernNCA,64.0,0.1779235300832027,aggregate_exact,0.1779235300832027,standardized_rmse,-0.1779235300832027,1.4901161193847656e-07,0.0,1.0,0.0005680677422787994,0.0011905012070201337,0.1840804240082637,1.7881393432617188e-07,0.0,1.0,0.0005676445725839585,0.0011773445876315236,-0.18111703613212882,0.18111703613212882,0.0031935060489261258,-0.0031935060489261258
S4_warp,20261007,ModernNCA,64.0,0.18177202521818475,aggregate_estimated,0.18177202521818475,standardized_rmse,-0.18177202521818475,2.086162567138672e-07,0.0,1.0,0.0017017053032759577,0.0029519814997911453,0.1875782310293831,1.7881393432617188e-07,0.0,1.0,0.0017594828677829355,0.003191618947312236,-0.18111703613212882,0.18111703613212882,-0.0006549890860559349,0.0006549890860559349
S4_warp,20261007,ModernNCA,,0.2635970904560947,direct_estimated_proxy,0.2635970904560947,standardized_rmse,-0.2635970904560947,,,,,,,,,,,,-0.18111703613212882,0.18111703613212882,-0.08248005432396588,0.08248005432396588
S4_warp,20261008,ModernNCA,,0.18275325134072373,distance_model,0.18275325134072373,standardized_rmse,-0.18275325134072373,,,,,,,,,,,,-0.18275325134072373,0.18275325134072373,0.0,0.0
S4_warp,20261008,ModernNCA,64.0,0.1813068554027203,aggregate_exact,0.1813068554027203,standardized_rmse,-0.1813068554027203,2.2351741790771484e-07,0.0,1.0,0.000550821641809307,0.0010286387405358255,0.18288884583564866,2.086162567138672e-07,0.0,1.0,0.000571867247344926,0.0011635537375696003,-0.18275325134072373,0.18275325134072373,0.001446395938003442,-0.001446395938003442
S4_warp,20261008,ModernNCA,32.0,0.18355822904155375,aggregate_estimated,0.18355822904155375,standardized_rmse,-0.18355822904155375,1.1920928955078125e-07,0.0,1.0,0.0032341097248718143,0.003874243178870529,0.1855647543838879,1.1920928955078125e-07,0.0,1.0,0.003207566391211003,0.003848233143799007,-0.18275325134072373,0.18275325134072373,-0.0008049777008300174,0.0008049777008300174
S4_warp,20261008,ModernNCA,,0.2806343904913377,direct_estimated_proxy,0.2806343904913377,standardized_rmse,-0.2806343904913377,,,,,,,,,,,,-0.18275325134072373,0.18275325134072373,-0.09788113915061397,0.09788113915061397
S4_warp,20261001,TabR,,0.1847817755436701,distance_model,0.1847817755436701,standardized_rmse,-0.1847817755436701,,,,,,,,,,,,-0.1847817755436701,0.1847817755436701,0.0,0.0
S4_warp,20261001,TabR,64.0,0.17900182306516824,aggregate_exact,0.17900182306516824,standardized_rmse,-0.17900182306516824,1.7881393432617188e-07,0.0,1.0,0.0005660536407958716,0.0017030322342179716,0.18241348710549093,1.6391277313232422e-07,0.0,1.0,0.0005728571559302509,0.0017171627550851554,-0.1847817755436701,0.1847817755436701,0.005779952478501854,-0.005779952478501854
S4_warp,20261001,TabR,32.0,0.18260524073447196,aggregate_estimated,0.18260524073447196,standardized_rmse,-0.18260524073447196,1.1920928955078125e-07,0.0,1.0,0.003098326676990837,0.004178004804998636,0.18716426388938884,1.1920928955078125e-07,0.0,1.0,0.003140391956549138,0.004234178806655109,-0.1847817755436701,0.1847817755436701,0.002176534809198133,-0.002176534809198133
S4_warp,20261001,TabR,,0.26400992212077073,direct_estimated_proxy,0.26400992212077073,standardized_rmse,-0.26400992212077073,,,,,,,,,,,,-0.1847817755436701,0.1847817755436701,-0.07922814657710064,0.07922814657710064
S4_warp,20261002,TabR,,0.18426848907524115,distance_model,0.18426848907524115,standardized_rmse,-0.18426848907524115,,,,,,,,,,,,-0.18426848907524115,0.18426848907524115,0.0,0.0
S4_warp,20261002,TabR,64.0,0.17939139010043542,aggregate_exact,0.17939139010043542,standardized_rmse,-0.17939139010043542,1.1920928955078125e-07,0.0,1.0,0.0005864258419023827,0.0017568846233189106,0.18409854709061968,1.7881393432617188e-07,0.0,1.0,0.0005906244914513081,0.0018495290714781731,-0.18426848907524115,0.18426848907524115,0.0048770989748057325,-0.0048770989748057325
S4_warp,20261002,TabR,64.0,0.18155550967941403,aggregate_estimated,0.18155550967941403,standardized_rmse,-0.18155550967941403,1.4901161193847656e-07,0.0,1.0,0.001668218377744779,0.0029380579362623394,0.1857899354858685,2.2351741790771484e-07,0.0,1.0,0.0016867725644260645,0.0030968242790549994,-0.18426848907524115,0.18426848907524115,0.0027129793958271253,-0.0027129793958271253
S4_warp,20261002,TabR,,0.28287353393756504,direct_estimated_proxy,0.28287353393756504,standardized_rmse,-0.28287353393756504,,,,,,,,,,,,-0.18426848907524115,0.18426848907524115,-0.09860504486232388,0.09860504486232388
S4_warp,20261003,TabR,,0.1933746947321635,distance_model,0.1933746947321635,standardized_rmse,-0.1933746947321635,,,,,,,,,,,,-0.1933746947321635,0.1933746947321635,0.0,0.0
S4_warp,20261003,TabR,64.0,0.18873005199288298,aggregate_exact,0.18873005199288298,standardized_rmse,-0.18873005199288298,1.4901161193847656e-07,0.0,1.0,0.0005656567518599331,0.0019449090177658945,0.17449222522648833,2.384185791015625e-07,0.0,1.0,0.0005703635106328875,0.0020409997086972,-0.1933746947321635,0.1933746947321635,0.00464464273928053,-0.00464464273928053
S4_warp,20261003,TabR,64.0,0.19117132031270825,aggregate_estimated,0.19117132031270825,standardized_rmse,-0.19117132031270825,1.7881393432617188e-07,0.0,1.0,0.0016724001907277852,0.0033951824880205095,0.17901368898248882,2.2351741790771484e-07,0.0,1.0,0.0017074409988708794,0.003776532132178545,-0.1933746947321635,0.1933746947321635,0.0022033744194552563,-0.0022033744194552563
S4_warp,20261003,TabR,,0.26698251800067935,direct_estimated_proxy,0.26698251800067935,standardized_rmse,-0.26698251800067935,,,,,,,,,,,,-0.1933746947321635,0.1933746947321635,-0.07360782326851584,0.07360782326851584
S4_warp,20261004,TabR,,0.18368810588602716,distance_model,0.18368810588602716,standardized_rmse,-0.18368810588602716,,,,,,,,,,,,-0.18368810588602716,0.18368810588602716,0.0,0.0
S4_warp,20261004,TabR,64.0,0.17586140782605353,aggregate_exact,0.17586140782605353,standardized_rmse,-0.17586140782605353,1.7881393432617188e-07,0.0,1.0,0.000570658638025634,0.001860611024312675,0.1824691290981131,2.086162567138672e-07,0.0,1.0,0.0005711677513318136,0.0018833548529073596,-0.18368810588602716,0.18368810588602716,0.00782669805997363,-0.00782669805997363
S4_warp,20261004,TabR,32.0,0.17994568230662325,aggregate_estimated,0.17994568230662325,standardized_rmse,-0.17994568230662325,1.1920928955078125e-07,0.0,1.0,0.0029000345384702086,0.003622543765231967,0.18521470845937252,1.1920928955078125e-07,0.0,1.0,0.0029522801632992923,0.003741819004062563,-0.18368810588602716,0.18368810588602716,0.0037424235794039085,-0.0037424235794039085
S4_warp,20261004,TabR,,0.26327023511411346,direct_estimated_proxy,0.26327023511411346,standardized_rmse,-0.26327023511411346,,,,,,,,,,,,-0.18368810588602716,0.18368810588602716,-0.0795821292280863,0.0795821292280863
S4_warp,20261005,TabR,,0.1802561166620898,distance_model,0.1802561166620898,standardized_rmse,-0.1802561166620898,,,,,,,,,,,,-0.1802561166620898,0.1802561166620898,0.0,0.0
S4_warp,20261005,TabR,64.0,0.1750613644567041,aggregate_exact,0.1750613644567041,standardized_rmse,-0.1750613644567041,2.086162567138672e-07,0.0,1.0,0.000568162024137564,0.001793140865629539,0.1824055235825292,1.9371509552001953e-07,0.0,1.0,0.00058224362146575,0.002017673192312941,-0.1802561166620898,0.1802561166620898,0.005194752205385705,-0.005194752205385705
S4_warp,20261005,TabR,32.0,0.17688645954544058,aggregate_estimated,0.17688645954544058,standardized_rmse,-0.17688645954544058,1.1920928955078125e-07,0.0,1.0,0.003035808098502457,0.003923266544006765,0.1858125651180541,1.1920928955078125e-07,0.0,1.0,0.0031183540704660118,0.004046394082251936,-0.1802561166620898,0.1802561166620898,0.003369657116649216,-0.003369657116649216
S4_warp,20261005,TabR,,0.2713596982612791,direct_estimated_proxy,0.2713596982612791,standardized_rmse,-0.2713596982612791,,,,,,,,,,,,-0.1802561166620898,0.1802561166620898,-0.0911035815991893,0.0911035815991893
S4_warp,20261006,TabR,,0.19222017602839175,distance_model,0.19222017602839175,standardized_rmse,-0.19222017602839175,,,,,,,,,,,,-0.19222017602839175,0.19222017602839175,0.0,0.0
S4_warp,20261006,TabR,64.0,0.18601464772893983,aggregate_exact,0.18601464772893983,standardized_rmse,-0.18601464772893983,2.2351741790771484e-07,0.0,1.0,0.0005786473775515333,0.0019219124806113541,0.1846579675733741,2.384185791015625e-07,0.0,1.0,0.0005798386700917035,0.0018757004290819168,-0.19222017602839175,0.19222017602839175,0.006205528299451923,-0.006205528299451923
S4_warp,20261006,TabR,32.0,0.18724779703773928,aggregate_estimated,0.18724779703773928,standardized_rmse,-0.18724779703773928,1.1920928955078125e-07,0.0,1.0,0.0029670546646229923,0.003731766657438129,0.18535384634309035,1.1920928955078125e-07,0.0,1.0,0.002992320863995701,0.0037786693428643048,-0.19222017602839175,0.19222017602839175,0.004972378990652476,-0.004972378990652476
S4_warp,20261006,TabR,,0.2749569721782748,direct_estimated_proxy,0.2749569721782748,standardized_rmse,-0.2749569721782748,,,,,,,,,,,,-0.19222017602839175,0.19222017602839175,-0.08273679614988305,0.08273679614988305
S4_warp,20261007,TabR,,0.18553818802097305,distance_model,0.18553818802097305,standardized_rmse,-0.18553818802097305,,,,,,,,,,,,-0.18553818802097305,0.18553818802097305,0.0,0.0
S4_warp,20261007,TabR,64.0,0.17769822919006134,aggregate_exact,0.17769822919006134,standardized_rmse,-0.17769822919006134,1.6391277313232422e-07,0.0,1.0,0.000586032256251201,0.0019668957393150777,0.1844777019421855,2.086162567138672e-07,0.0,1.0,0.0005744543159380555,0.0018089215736836195,-0.18553818802097305,0.18553818802097305,0.007839958830911709,-0.007839958830911709
S4_warp,20261007,TabR,32.0,0.18121145255108306,aggregate_estimated,0.18121145255108306,standardized_rmse,-0.18121145255108306,1.1920928955078125e-07,0.0,1.0,0.0032516695791855454,0.004218508955091238,0.1873246141072485,1.1920928955078125e-07,0.0,1.0,0.003278467745985836,0.0043386208126321435,-0.18553818802097305,0.18553818802097305,0.004326735469889986,-0.004326735469889986
S4_warp,20261007,TabR,,0.2635970904560947,direct_estimated_proxy,0.2635970904560947,standardized_rmse,-0.2635970904560947,,,,,,,,,,,,-0.18553818802097305,0.18553818802097305,-0.07805890243512165,0.07805890243512165
S4_warp,20261008,TabR,,0.18382533058035125,distance_model,0.18382533058035125,standardized_rmse,-0.18382533058035125,,,,,,,,,,,,-0.18382533058035125,0.18382533058035125,0.0,0.0
S4_warp,20261008,TabR,64.0,0.18161903606461918,aggregate_exact,0.18161903606461918,standardized_rmse,-0.18161903606461918,2.2351741790771484e-07,0.0,1.0,0.0005741830536862835,0.0018348885932937264,0.18267168853416388,2.384185791015625e-07,0.0,1.0,0.0005925026343902573,0.0019078510231338441,-0.18382533058035125,0.18382533058035125,0.0022062945157320657,-0.0022062945157320657
S4_warp,20261008,TabR,32.0,0.18362644337290804,aggregate_estimated,0.18362644337290804,standardized_rmse,-0.18362644337290804,1.1920928955078125e-07,0.0,1.0,0.0032398176845163107,0.003981383517384529,0.18591132335290614,1.1920928955078125e-07,0.0,1.0,0.0031610470032319427,0.003889033803716302,-0.18382533058035125,0.18382533058035125,0.0001988872074432102,-0.0001988872074432102
S4_warp,20261008,TabR,,0.2806343904913377,direct_estimated_proxy,0.2806343904913377,standardized_rmse,-0.2806343904913377,,,,,,,,,,,,-0.18382533058035125,0.18382533058035125,-0.09680905991098646,0.09680905991098646
