panel,dataset,task,method,draw,selection_agreement,validation_log_quotient_regret,selected_test_log_quotient_loss
subsample_repeat,credit_card_default,binclass,iid_jackknife64,64,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,65,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,66,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,67,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,68,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,69,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,70,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,71,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,72,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,73,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,74,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,75,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,76,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,77,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,78,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,79,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,80,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,81,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,82,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,83,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,84,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,85,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,86,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,87,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,88,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,89,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,90,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,91,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,92,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,93,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,94,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,95,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,96,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,97,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,98,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,99,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,100,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,101,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,102,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,103,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,104,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,105,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,106,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,107,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,108,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,109,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,110,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,111,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,112,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,113,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,114,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,115,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,116,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,117,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,118,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,119,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,120,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,121,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,122,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,123,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,124,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,125,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,126,False,0.00022527420693485567,0.43222783159005984
subsample_repeat,credit_card_default,binclass,iid_jackknife64,127,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,128,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,129,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,130,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,131,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,132,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,133,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,134,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,135,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,136,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,137,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,138,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,139,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,140,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,141,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,142,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,143,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,144,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,145,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,146,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,147,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,148,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,149,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,150,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,151,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,152,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,153,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,154,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,155,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,156,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,157,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,158,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,159,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,160,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,161,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,162,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,163,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,164,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,165,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,166,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,167,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,168,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,169,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,170,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,171,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,172,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,173,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,174,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,175,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,176,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,177,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,178,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,179,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,180,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,181,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,182,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,183,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,184,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,185,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,186,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,187,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,188,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,189,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,190,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,191,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,192,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,193,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,194,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,195,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,196,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,197,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,198,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,199,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,200,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,201,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,202,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,203,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,204,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,205,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,206,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,207,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,208,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,209,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,210,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,211,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,212,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,213,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,214,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,215,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,216,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,217,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,218,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,219,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,220,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,221,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,222,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,223,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,224,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,225,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,226,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,227,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,228,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,229,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,230,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,231,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,232,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,233,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,234,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,235,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,236,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,237,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,238,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,239,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,240,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,241,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,242,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,243,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,244,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,245,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,246,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,247,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,248,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,249,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,250,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,251,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,252,False,0.00022527420693485567,0.43222783159005984
subsample_repeat,credit_card_default,binclass,iid_jackknife64,253,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,254,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,255,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,256,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,257,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,258,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,259,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,260,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,261,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,262,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,263,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,264,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,265,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,266,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,267,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,268,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,269,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,270,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,271,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,272,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,273,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,274,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,275,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,276,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,277,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,278,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,279,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,280,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,281,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,282,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,283,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,284,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,285,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,286,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,287,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,288,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,289,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,290,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,291,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,292,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,293,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,294,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,295,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,296,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,297,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,298,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,299,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,300,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,301,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,302,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,303,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,304,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,305,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,306,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,307,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,308,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,309,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,310,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,311,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,312,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,313,False,0.00022527420693485567,0.43222783159005984
subsample_repeat,credit_card_default,binclass,iid_jackknife64,314,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,315,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,316,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,317,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,318,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,319,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,320,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,321,False,0.00022527420693485567,0.43222783159005984
subsample_repeat,credit_card_default,binclass,iid_jackknife64,322,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,323,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,324,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,325,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,326,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,327,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,328,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,329,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,330,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,331,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,332,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,333,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,334,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,335,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,336,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,337,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,338,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,339,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,340,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,341,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,342,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,343,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,344,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,345,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,346,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,347,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,348,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,349,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,350,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,351,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,352,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,353,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,354,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,355,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,356,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,357,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,358,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,359,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,360,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,361,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,362,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,363,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,364,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,365,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,366,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,367,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,368,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,369,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,370,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,371,True,0.0,0.4299100086399652
subsample_repeat,credit_card_default,binclass,iid_jackknife64,372,True,0.0,0.4299100086399652
