dataset,problem_type,model,model_seed,orbit_member,condition,function_matched,optimizer,momentum,weight_decay,epoch,split,initial_max_logit_difference,reference_rmse,reference_mae,transformed_rmse,transformed_mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,reference_log_loss,reference_accuracy,reference_roc_auc,transformed_log_loss,transformed_accuracy,transformed_roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate
phoneme,classification,controlled_mlp,1,2,ordinary_adamw,False,adamw,0.0,0.0001,20,test,0.0306777730584144,,,,,,,,0.3628203138347049,0.845703125,0.9028360957642724,0.3603797296838883,0.853515625,0.9046040515653776,0.0336900439266811,0.0212290608719871,0.000948640866697,0.01953125
phoneme,classification,controlled_mlp,1,2,ordinary_adamw,False,adamw,0.0,0.0001,final,validation,0.0306777730584144,,,,,,,,0.3143355181541946,0.87890625,0.9413627992633518,0.3159431082199812,0.8671875,0.9429097605893186,0.0588270680136947,0.0304923326008979,0.00272336843228,0.03515625
phoneme,classification,controlled_mlp,1,2,ordinary_adamw,False,adamw,0.0,0.0001,final,test,0.0306777730584144,,,,,,,,0.3736990661618216,0.84375,0.9185451197053406,0.3769474272634403,0.837890625,0.9144198895027624,0.0476034573691329,0.0232318948913133,0.0019527553458113,0.017578125
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,0,validation,1.4901161193847656e-08,,,,,,,,0.7095219565056403,0.29296875,0.5271454880294659,0.7095219572405498,0.29296875,0.5271454880294659,4.898138068721153e-09,1.050411150421704e-09,1.279528823152353e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,0,test,1.4901161193847656e-08,,,,,,,,0.7094484914899873,0.29296875,0.5096593001841621,0.7094484911918647,0.29296875,0.5096593001841621,5.62108399796416e-09,1.2031748765697903e-09,1.6468245762346077e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,1,validation,1.4901161193847656e-08,,,,,,,,0.6062340768597307,0.70703125,0.7848987108655616,0.606122102277786,0.70703125,0.78158379373849,0.0011190485540738,0.0008150373589431,6.504020289516509e-07,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,1,test,1.4901161193847656e-08,,,,,,,,0.6082664961966318,0.70703125,0.7694106813996316,0.6082207714720124,0.70703125,0.767108655616943,0.0011019181978255,0.0008446236560527,6.319548130900406e-07,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,2,validation,1.4901161193847656e-08,,,,,,,,0.537453779071117,0.70703125,0.8179005524861879,0.5367655533014632,0.70703125,0.8159852670349909,0.0045412719632676,0.0030442915187215,1.370378937738816e-05,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,2,test,1.4901161193847656e-08,,,,,,,,0.539902877740424,0.70703125,0.8211049723756907,0.5394900360449437,0.70703125,0.8170534069981584,0.0046060934964771,0.0031868914534259,1.405682505653041e-05,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,5,validation,1.4901161193847656e-08,,,,,,,,0.4566330506911384,0.76953125,0.8378637200736649,0.4564156315260705,0.765625,0.8375690607734807,0.0088647518821784,0.0060809967313757,6.124038126766646e-05,0.00390625
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,5,test,1.4901161193847656e-08,,,,,,,,0.4033271260586139,0.796875,0.871694290976059,0.4037963633129007,0.796875,0.8713996316758748,0.009703657567082,0.0066291891283802,7.420475499449769e-05,0.0078125
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,10,validation,1.4901161193847656e-08,,,,,,,,0.4147580723941121,0.76953125,0.8601841620626153,0.4125962826545726,0.76953125,0.8614364640883978,0.0103414227153794,0.0068345450449587,7.658323672839175e-05,0.015625
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,10,test,1.4901161193847656e-08,,,,,,,,0.3794950286675779,0.83203125,0.8851749539594844,0.3785183369943086,0.826171875,0.8854696132596686,0.0114938169735179,0.0074118909343587,9.818108950152489e-05,0.005859375
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,20,validation,1.4901161193847656e-08,,,,,,,,0.3758850474157612,0.8359375,0.8926703499079189,0.3704666891593102,0.828125,0.8943646408839779,0.0220664861342277,0.0131409648316898,0.0003537488032824,0.0078125
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,20,test,1.4901161193847656e-08,,,,,,,,0.3628203138347049,0.845703125,0.9028360957642724,0.3637049794478571,0.83984375,0.9042357274401472,0.0228932130286193,0.0127284471849287,0.0003917033161568,0.021484375
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,final,validation,1.4901161193847656e-08,,,,,,,,0.3143355181541946,0.87890625,0.9413627992633518,0.3128689158066333,0.8828125,0.942099447513812,0.0371194608371656,0.0166734895498748,0.0010119735505128,0.01953125
phoneme,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,final,test,1.4901161193847656e-08,,,,,,,,0.3736990661618216,0.84375,0.9185451197053406,0.3662592042291409,0.845703125,0.9186187845303866,0.0390061969528178,0.0182462095626286,0.0012041095946968,0.009765625
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,validation,1.4901161193847656e-08,,,,,,,,0.7095219565056403,0.29296875,0.5271454880294659,0.7095219572405498,0.29296875,0.5271454880294659,4.898138068721153e-09,1.050411150421704e-09,1.279528823152353e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,test,1.4901161193847656e-08,,,,,,,,0.7094484914899873,0.29296875,0.5096593001841621,0.7094484911918647,0.29296875,0.5096593001841621,5.62108399796416e-09,1.2031748765697903e-09,1.6468245762346077e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,validation,1.4901161193847656e-08,,,,,,,,0.6062339791970602,0.70703125,0.7848987108655616,0.6061220078272449,0.70703125,0.78158379373849,0.0011190487497122,0.000815035832661,6.504023561632612e-07,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,test,1.4901161193847656e-08,,,,,,,,0.6082664044765902,0.70703125,0.7694106813996316,0.6082206784469635,0.70703125,0.767108655616943,0.0011019197874703,0.0008446261961494,6.319567352027978e-07,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,validation,1.4901161193847656e-08,,,,,,,,0.5374537537434456,0.70703125,0.8179005524861879,0.5367655223025019,0.70703125,0.8159852670349909,0.0045412746809316,0.0030442933597481,1.370381158941494e-05,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,test,1.4901161193847656e-08,,,,,,,,0.539902842111501,0.70703125,0.8211049723756907,0.5394899998701486,0.70703125,0.8170534069981584,0.0046060971379923,0.0031868929279503,1.4056855742681716e-05,0.0
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,validation,1.4901161193847656e-08,,,,,,,,0.4566331365288292,0.76953125,0.8378637200736649,0.4564157077488174,0.765625,0.8375690607734807,0.008864735733131,0.0060809786109473,6.124015880584958e-05,0.00390625
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,test,1.4901161193847656e-08,,,,,,,,0.4033271262022002,0.796875,0.871694290976059,0.4037963552708842,0.796875,0.8713996316758748,0.0097036382027934,0.0066291708028732,7.420451004546699e-05,0.0078125
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,validation,1.4901161193847656e-08,,,,,,,,0.4147580335661925,0.76953125,0.8601841620626153,0.4125962456576496,0.76953125,0.8614364640883978,0.0103414232509993,0.0068345411449019,7.658327699250887e-05,0.015625
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,test,1.4901161193847656e-08,,,,,,,,0.3794949615675615,0.83203125,0.8851749539594844,0.3785182712274285,0.826171875,0.8854696132596686,0.0114938087946244,0.0074118854900239,9.818099946279416e-05,0.005859375
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,validation,1.4901161193847656e-08,,,,,,,,0.3758846408595296,0.8359375,0.8926703499079189,0.3704662786430783,0.828125,0.8943646408839779,0.0220664794739731,0.0131409412445896,0.0003537484063317,0.0078125
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,test,1.4901161193847656e-08,,,,,,,,0.3628202893375206,0.845703125,0.9028360957642724,0.3637049731057012,0.83984375,0.9042357274401472,0.022893170984765,0.012728427565298,0.0003917017044755,0.021484375
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,validation,1.4901161193847656e-08,,,,,,,,0.3143398979870923,0.87890625,0.9413627992633518,0.3128711723494618,0.8828125,0.942099447513812,0.0371202823440908,0.0166738209261483,0.001012033533733,0.01953125
phoneme,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,test,1.4901161193847656e-08,,,,,,,,0.3737047453922866,0.84375,0.9185451197053406,0.36626361786001,0.845703125,0.9186187845303866,0.0390058490792836,0.0182457757142188,0.0012041105498858,0.009765625
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,0,validation,1.4901161193847656e-08,,,,,,,,0.7095219565056403,0.29296875,0.5271454880294659,0.7095219572405498,0.29296875,0.5271454880294659,4.898138068721153e-09,1.050411150421704e-09,1.279528823152353e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,0,test,1.4901161193847656e-08,,,,,,,,0.7094484914899873,0.29296875,0.5096593001841621,0.7094484911918647,0.29296875,0.5096593001841621,5.62108399796416e-09,1.2031748765697903e-09,1.6468245762346077e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,1,validation,1.4901161193847656e-08,,,,,,,,0.7083612788709979,0.29296875,0.5321915285451198,0.7083612787510066,0.29296875,0.5321915285451198,4.627318184155203e-09,8.734366993773736e-10,1.1075398653326294e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,1,test,1.4901161193847656e-08,,,,,,,,0.7082897932595734,0.29296875,0.51353591160221,0.7082897919921997,0.29296875,0.51353591160221,5.217540097322924e-09,9.663205245203678e-10,1.3651907492834566e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,2,validation,1.4901161193847656e-08,,,,,,,,0.7057995055831996,0.29296875,0.5417311233885819,0.7057995062367104,0.29296875,0.5417311233885819,5.189261431255014e-09,1.0370521766637703e-09,1.3166596877671968e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,2,test,1.4901161193847656e-08,,,,,,,,0.705732637534628,0.29296875,0.5215653775322284,0.7057326378274985,0.29296875,0.5215653775322284,5.613120157598939e-09,1.0178536723323348e-09,1.5571567081009634e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,5,validation,1.4901161193847656e-08,,,,,,,,0.694457903180786,0.3671875,0.5793001841620626,0.694457905164689,0.3671875,0.5793001841620626,6.6491201236829675e-09,1.572492107013157e-09,2.232111609860451e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,5,test,1.4901161193847656e-08,,,,,,,,0.6944122743334997,0.384765625,0.5596685082872928,0.6944122756158255,0.384765625,0.5596685082872928,6.104345107169931e-09,1.514139974859163e-09,1.879396593831034e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,10,validation,1.4901161193847656e-08,,,,,,,,0.6744919530524656,0.70703125,0.6384530386740331,0.6744919527626735,0.70703125,0.6384530386740331,5.030554845099889e-09,1.0746813606122424e-09,1.2382482787170183e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,10,test,1.4901161193847656e-08,,,,,,,,0.6744863717079292,0.70703125,0.6239779005524863,0.674486373286006,0.70703125,0.6239779005524863,8.004012075561016e-09,2.064986572903639e-09,3.241159495993196e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,20,validation,1.4901161193847656e-08,,,,,,,,0.6452465362148383,0.70703125,0.703646408839779,0.6452465368813591,0.70703125,0.703646408839779,7.216749001168721e-09,1.860885165904345e-09,2.515363305154528e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,20,test,1.4901161193847656e-08,,,,,,,,0.6453050557578757,0.70703125,0.6945672191528546,0.6453050566389202,0.70703125,0.6945672191528546,8.340276362172593e-09,2.569572388200214e-09,3.4571786527484546e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,final,validation,1.4901161193847656e-08,,,,,,,,0.5961864235125396,0.70703125,0.8042725598526704,0.5961864231175464,0.70703125,0.8042725598526704,9.860779050478598e-09,3.792159443231913e-09,6.092106562611496e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,final,test,1.4901161193847656e-08,,,,,,,,0.595984869402036,0.70703125,0.8233609576427257,0.5959848690676312,0.70703125,0.8233609576427257,8.581675714729467e-09,3.184273837447335e-09,4.715581285307928e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,0,validation,1.4901161193847656e-08,,,,,,,,0.7095219565056403,0.29296875,0.5271454880294659,0.7095219572405498,0.29296875,0.5271454880294659,4.898138068721153e-09,1.050411150421704e-09,1.279528823152353e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,0,test,1.4901161193847656e-08,,,,,,,,0.7094484914899873,0.29296875,0.5096593001841621,0.7094484911918647,0.29296875,0.5096593001841621,5.62108399796416e-09,1.2031748765697903e-09,1.6468245762346077e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,1,validation,1.4901161193847656e-08,,,,,,,,0.708997054390496,0.29296875,0.5289871086556168,0.708997052959309,0.29296875,0.5289871086556168,6.546091666886226e-09,1.5101996914297642e-09,2.196108783725408e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,1,test,1.4901161193847656e-08,,,,,,,,0.7089245197139863,0.29296875,0.5111878453038673,0.708924519257593,0.29296875,0.5111878453038673,7.1144884123022025e-09,1.7927286295000772e-09,2.633653372809608e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,2,validation,1.4901161193847656e-08,,,,,,,,0.7084747651830112,0.29296875,0.5317127071823204,0.7084747640708469,0.29296875,0.5317127071823204,5.841934128242855e-09,1.354407604407977e-09,1.7353197736782904e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,2,test,1.4901161193847656e-08,,,,,,,,0.7084031558830945,0.29296875,0.513121546961326,0.7084031554057941,0.29296875,0.513121546961326,6.2764677256922294e-09,1.4563283828655444e-09,2.024580155955538e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,5,validation,1.4901161193847656e-08,,,,,,,,0.7069232786360382,0.29296875,0.5375322283609576,0.7069232781336354,0.29296875,0.5375322283609576,5.708056778114844e-09,1.0427812573935572e-09,1.6344362015853372e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,5,test,1.4901161193847656e-08,,,,,,,,0.706854432211577,0.29296875,0.5180939226519338,0.7068544322959801,0.29296875,0.5180939226519338,5.023494369597393e-09,8.788738403492021e-10,1.2634624941147353e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,10,validation,1.4901161193847656e-08,,,,,,,,0.7043879821886163,0.29296875,0.5470349907918968,0.7043879823786344,0.29296875,0.5470349907918968,5.384006235479151e-09,1.1603847816432295e-09,1.441284196147311e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,10,test,1.4901161193847656e-08,,,,,,,,0.7043236789805494,0.29296875,0.5260036832412524,0.7043236782077631,0.29296875,0.5260036832412524,7.195407912797751e-09,1.6297178831057788e-09,2.542210541810017e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,20,validation,1.4901161193847656e-08,,,,,,,,0.6995010282030882,0.29296875,0.5622099447513813,0.6995010264326862,0.29296875,0.5622099447513813,5.4976845510809325e-09,1.3416974042196326e-09,1.458643677316048e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,20,test,1.4901161193847656e-08,,,,,,,,0.6994456096845683,0.29296875,0.5434069981583793,0.6994456096585357,0.29296875,0.5434069981583793,7.590463786950411e-09,1.9197900994610832e-09,2.9029540673670336e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,final,validation,1.4901161193847656e-08,,,,,,,,0.6679602456206921,0.70703125,0.6575322283609577,0.6679602448902213,0.70703125,0.6575322283609577,8.294901149850722e-09,2.311743752154982e-09,3.704138464611784e-17,0.0
phoneme,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,final,test,1.4901161193847656e-08,,,,,,,,0.6679659865962881,0.70703125,0.6484714548802947,0.6679659872893906,0.70703125,0.6484714548802947,8.127163201130004e-09,2.368319069014687e-09,3.4424167662110825e-17,0.0
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,0,validation,0.0300497636198997,,,,,,,,0.7095219565056403,0.29296875,0.5271454880294659,0.7143968333910211,0.29296875,0.5653038674033148,0.0058357495803032,0.0054775436998543,1.706016708974247e-05,0.0
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,0,test,0.0300497636198997,,,,,,,,0.7094484914899873,0.29296875,0.5096593001841621,0.7140880896040703,0.29296875,0.6282136279926335,0.0059278198022761,0.0056147582678927,1.7602886324973706e-05,0.0
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,1,validation,0.0300497636198997,,,,,,,,0.6062340768597307,0.70703125,0.7848987108655616,0.5999462842922512,0.70703125,0.8067771639042357,0.0091991353470107,0.0074104088765073,4.4492267629818345e-05,0.0
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,1,test,0.0300497636198997,,,,,,,,0.6082664961966318,0.70703125,0.7694106813996316,0.6015981326273806,0.70703125,0.7961878453038674,0.008707831949984,0.0071931086950786,4.002148618609568e-05,0.0
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,2,validation,0.0300497636198997,,,,,,,,0.537453779071117,0.70703125,0.8179005524861879,0.5366596615222545,0.70703125,0.8224677716390424,0.0175977522909364,0.0148697181083808,0.0002497071406937,0.0
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,2,test,0.0300497636198997,,,,,,,,0.539902877740424,0.70703125,0.8211049723756907,0.5386387471920978,0.70703125,0.8239594843462247,0.0167802312513536,0.0141695386892544,0.0002352799034637,0.0
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,5,validation,0.0300497636198997,,,,,,,,0.4566330506911384,0.76953125,0.8378637200736649,0.4520145791633734,0.78125,0.8400736648250462,0.0230161328538538,0.0147345990817814,0.0003799498308493,0.02734375
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,5,test,0.0300497636198997,,,,,,,,0.4033271260586139,0.796875,0.871694290976059,0.4027488349954826,0.796875,0.8726887661141804,0.0226484237153607,0.0155442937444097,0.0003823754765348,0.02734375
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,10,validation,0.0300497636198997,,,,,,,,0.4147580723941121,0.76953125,0.8601841620626153,0.4115502976821017,0.77734375,0.8623204419889503,0.0201765162084126,0.0135423309713572,0.0003279417472639,0.015625
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,10,test,0.0300497636198997,,,,,,,,0.3794950286675779,0.83203125,0.8851749539594844,0.3791987580672756,0.818359375,0.8858931860036832,0.0194501063133424,0.0130233667654906,0.0003138856439685,0.025390625
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,20,validation,0.0300497636198997,,,,,,,,0.3758850474157612,0.8359375,0.8926703499079189,0.3623394057316225,0.83984375,0.8996685082872928,0.0442180924522902,0.0259207234322309,0.0012921744682601,0.01171875
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,20,test,0.0300497636198997,,,,,,,,0.3628203138347049,0.845703125,0.9028360957642724,0.3597859740325004,0.84765625,0.904696132596685,0.0362647635490746,0.0209139791443799,0.0009034406891072,0.029296875
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,final,validation,0.0300497636198997,,,,,,,,0.3143355181541946,0.87890625,0.9413627992633518,0.2957754634337253,0.87109375,0.9451197053407,0.0511718058911197,0.0257607530357333,0.0020277210386458,0.0234375
phoneme,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,final,test,0.0300497636198997,,,,,,,,0.3736990661618216,0.84375,0.9185451197053406,0.3550617390447355,0.8359375,0.919244935543278,0.0606365557399238,0.0279073316184774,0.0027924746081217,0.0234375
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,0,validation,1.4901161193847656e-08,,,,,,,,0.712409802986044,0.29296875,0.3326703499079189,0.7124098028868491,0.29296875,0.3326703499079189,4.243325628541839e-09,7.590390905870201e-10,9.67827045881502e-18,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,0,test,1.4901161193847656e-08,,,,,,,,0.7126925256507917,0.29296875,0.251804788213628,0.7126925258414307,0.29296875,0.251804788213628,5.6577245349454485e-09,1.1746968537869676e-09,1.642949422149787e-17,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,1,validation,1.4901161193847656e-08,,,,,,,,0.6173865287081459,0.70703125,0.729208103130755,0.6165231561099451,0.70703125,0.7337753222836095,0.0012364727511038,0.0009979009185405,8.010034578964469e-07,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,1,test,1.4901161193847656e-08,,,,,,,,0.619759312266346,0.70703125,0.6863167587476979,0.6189743768003362,0.70703125,0.6920810313075507,0.0011722050672398,0.0009315622692679,7.200386735058547e-07,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,2,validation,1.4901161193847656e-08,,,,,,,,0.5551474992956206,0.70703125,0.8111233885819521,0.5555851256677709,0.70703125,0.8115653775322283,0.0040541753845276,0.0034153251759228,1.2348437855130646e-05,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,2,test,1.4901161193847656e-08,,,,,,,,0.5582994407211791,0.70703125,0.8045672191528546,0.5587667164904764,0.70703125,0.805451197053407,0.003893206524788,0.0032504869893755,1.1455220267598484e-05,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,5,validation,1.4901161193847656e-08,,,,,,,,0.4515542681582858,0.7734375,0.8394106813996316,0.4506572206026814,0.77734375,0.8398526703499078,0.0119421136242735,0.0077609733300283,0.0001004765636041,0.01171875
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,5,test,1.4901161193847656e-08,,,,,,,,0.4038126902656528,0.80859375,0.8724125230202578,0.4052643389591888,0.806640625,0.8709576427255985,0.0119350739398144,0.0082005105328439,0.0001079643848145,0.009765625
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,10,validation,1.4901161193847656e-08,,,,,,,,0.4133299498727852,0.8046875,0.8622467771639043,0.4118473532418354,0.8046875,0.8638674033149171,0.0107772747016281,0.0074014344410591,9.166950516873534e-05,0.015625
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,10,test,1.4901161193847656e-08,,,,,,,,0.3844564174985848,0.80859375,0.8848250460405156,0.3831488549479215,0.810546875,0.8853222836095764,0.0102059069182548,0.007072973301663,8.669246225086061e-05,0.009765625
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,20,validation,1.4901161193847656e-08,,,,,,,,0.3697392870079644,0.8203125,0.8945119705340701,0.3679207084442155,0.8203125,0.8956906077348067,0.0200447140408763,0.0118706560580137,0.0002839502642967,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,20,test,1.4901161193847656e-08,,,,,,,,0.3568185168842066,0.833984375,0.9038674033149172,0.3568893900766684,0.83203125,0.9051565377532228,0.0197935707770567,0.0110405545592214,0.0002881976179691,0.013671875
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,final,validation,1.4901161193847656e-08,,,,,,,,0.2975804700163088,0.87890625,0.941731123388582,0.3041845304806484,0.8671875,0.9404051565377533,0.03430333670442,0.0172865314646232,0.0009578389188411,0.02734375
phoneme,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,final,test,1.4901161193847656e-08,,,,,,,,0.3781465990251221,0.841796875,0.917587476979742,0.3754143049854668,0.841796875,0.9181031307550646,0.0339999158879461,0.0159484338705498,0.0009005425452459,0.01171875
phoneme,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,validation,1.4901161193847656e-08,,,,,,,,0.712409802986044,0.29296875,0.3326703499079189,0.7124098028868491,0.29296875,0.3326703499079189,4.243325628541839e-09,7.590390905870201e-10,9.67827045881502e-18,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,test,1.4901161193847656e-08,,,,,,,,0.7126925256507917,0.29296875,0.251804788213628,0.7126925258414307,0.29296875,0.251804788213628,5.6577245349454485e-09,1.1746968537869676e-09,1.642949422149787e-17,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,validation,1.4901161193847656e-08,,,,,,,,0.6173864380233697,0.70703125,0.729208103130755,0.6165230704541662,0.70703125,0.7337753222836095,0.0012364729010746,0.0009979021974563,8.010036948663605e-07,0.0
phoneme,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,test,1.4901161193847656e-08,,,,,,,,0.6197592309238946,0.70703125,0.6863167587476979,0.6189742918315315,0.70703125,0.6920810313075507,0.0011722040147524,0.0009315613712734,7.200374560115352e-07,0.0
